cust_id,call_date,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
cust_025210,2019-02-09,30,technician,married,secondary,no,6843,no,no,cellular,12,aug,1,-1,0,unknown,no
cust_025211,2018-09-05,26,student,single,secondary,no,374,no,no,telephone,12,aug,2,-1,0,unknown,no
cust_025212,2019-01-06,31,management,married,tertiary,no,1812,no,no,cellular,12,aug,1,104,1,success,no
cust_025213,2018-07-15,36,technician,married,secondary,no,2474,yes,no,cellular,12,aug,1,-1,0,unknown,no
cust_025214,2018-05-27,40,housemaid,married,secondary,no,2064,no,no,cellular,12,aug,1,-1,0,unknown,no
cust_025215,2018-07-21,30,unemployed,single,tertiary,no,1159,no,no,cellular,12,aug,1,68,1,success,no
cust_025216,2018-11-18,32,self_employed,divorced,tertiary,no,3271,no,no,cellular,12,aug,1,100,3,success,no
cust_025217,2018-05-26,32,technician,single,tertiary,no,1246,yes,no,cellular,12,aug,1,104,3,success,no
cust_025218,2018-08-18,43,technician,single,secondary,no,451,no,no,cellular,12,aug,2,-1,0,unknown,yes
cust_025219,2018-07-03,62,management,married,tertiary,no,10373,no,no,cellular,12,aug,3,-1,0,unknown,no
cust_025220,2018-11-07,70,technician,married,tertiary,no,6797,no,no,cellular,12,aug,1,-1,0,unknown,no
cust_025221,2019-02-25,61,management,married,secondary,no,1471,no,no,cellular,12,aug,2,-1,0,unknown,no
cust_025222,2018-07-15,43,retired,divorced,primary,no,5805,no,no,cellular,13,aug,5,-1,0,unknown,no
cust_025223,2018-05-27,45,unemployed,divorced,primary,yes,11,no,no,cellular,13,aug,5,-1,0,unknown,yes
cust_025224,2018-12-27,38,blue_collar,single,secondary,no,0,no,no,cellular,13,aug,2,105,1,failure,no
cust_025225,2019-04-29,47,services,married,secondary,no,4,no,no,cellular,13,aug,2,105,6,success,no
cust_025226,2018-12-04,32,technician,single,tertiary,no,696,no,yes,cellular,13,aug,4,105,4,failure,no
cust_025227,2019-02-04,52,technician,married,tertiary,no,1785,no,no,cellular,13,aug,1,-1,0,unknown,no
cust_025228,2018-05-23,58,blue_collar,married,primary,no,0,no,no,telephone,13,aug,1,-1,0,unknown,no
cust_025231,2018-09-06,32,management,married,tertiary,no,1388,yes,no,cellular,13,aug,1,105,1,success,no
cust_025234,2019-03-23,40,technician,married,tertiary,no,99,no,no,cellular,13,aug,2,364,2,failure,no
cust_025235,2018-05-26,26,management,single,tertiary,no,-8,no,no,cellular,13,aug,2,-1,0,unknown,no
cust_025236,2018-12-10,31,admin,married,secondary,no,35,no,no,cellular,13,aug,2,105,1,success,yes
cust_025237,2018-11-15,30,management,married,tertiary,no,802,yes,no,cellular,13,aug,1,-1,0,unknown,no
cust_025238,2019-01-22,29,student,single,secondary,no,314,no,no,cellular,13,aug,3,105,1,success,no
cust_025239,2018-11-13,36,technician,married,tertiary,no,341,no,no,cellular,13,aug,1,-1,0,unknown,yes
cust_025241,2018-07-14,44,technician,divorced,secondary,no,14,no,no,cellular,13,aug,1,-1,0,unknown,yes
cust_025242,2018-09-21,71,retired,married,secondary,no,1651,no,no,cellular,13,aug,2,-1,0,unknown,no
cust_025243,2018-11-24,26,student,single,secondary,no,611,no,no,cellular,13,aug,2,69,3,failure,no
cust_025244,2018-06-29,36,technician,married,tertiary,no,1109,no,no,cellular,13,aug,2,-1,0,unknown,no
cust_025245,2019-01-04,66,retired,married,secondary,no,4785,no,no,cellular,13,aug,3,-1,0,unknown,no
cust_025246,2018-11-19,37,technician,married,secondary,no,24,yes,no,cellular,13,aug,1,105,2,failure,no
cust_025247,2018-11-28,60,retired,married,secondary,no,523,no,no,cellular,13,aug,3,-1,0,unknown,yes
cust_025250,2019-04-08,23,student,single,secondary,no,431,no,no,cellular,13,aug,2,-1,0,unknown,yes
cust_025251,2019-04-04,34,management,married,tertiary,no,39,no,no,cellular,13,aug,1,-1,0,unknown,no
cust_025253,2018-12-02,39,management,married,tertiary,no,1301,no,no,cellular,13,aug,1,-1,0,unknown,no
cust_025254,2018-08-20,33,management,single,secondary,no,2859,yes,no,cellular,13,aug,1,-1,0,unknown,no
cust_025255,2018-08-21,72,retired,married,primary,no,2079,no,no,cellular,13,aug,1,191,3,other,no
cust_025256,2019-01-25,37,management,single,tertiary,no,8066,no,no,telephone,13,aug,1,-1,0,unknown,no
cust_025257,2019-04-06,28,services,single,secondary,no,231,yes,yes,cellular,13,aug,1,-1,0,unknown,no
cust_025258,2018-12-09,24,student,single,secondary,no,0,no,no,cellular,13,aug,2,-1,0,unknown,no
cust_025259,2018-08-14,24,student,single,secondary,no,382,no,no,cellular,13,aug,1,105,2,success,no
cust_025260,2018-09-02,66,housemaid,divorced,primary,no,204,no,no,telephone,13,aug,1,-1,0,unknown,no
cust_025261,2018-08-26,42,management,single,tertiary,no,3371,yes,yes,cellular,13,aug,1,92,2,failure,no
cust_025262,2018-11-10,33,admin,married,secondary,no,920,no,no,cellular,13,aug,1,105,1,success,no
cust_025263,2018-09-02,29,management,married,tertiary,no,30,no,no,cellular,13,aug,1,105,1,failure,no
cust_025264,2018-08-06,21,management,single,secondary,no,691,no,no,cellular,13,aug,1,101,2,other,no
cust_025265,2019-03-20,33,services,married,secondary,no,227,yes,yes,cellular,13,aug,2,-1,0,unknown,yes
cust_025267,2019-03-08,28,technician,single,secondary,no,113,no,no,cellular,13,aug,3,105,1,failure,yes
cust_025268,2018-08-01,34,technician,married,tertiary,no,3160,yes,no,cellular,13,aug,1,-1,0,unknown,no
cust_025269,2018-10-08,35,technician,married,secondary,no,1368,no,no,cellular,13,aug,2,78,3,success,no
cust_025270,2019-02-16,48,self_employed,married,secondary,no,1559,no,no,cellular,13,aug,1,190,2,failure,no
cust_025271,2018-06-27,34,admin,married,tertiary,no,882,no,no,cellular,13,aug,1,113,5,success,no
cust_025273,2019-05-06,36,admin,single,tertiary,no,994,no,no,cellular,13,aug,2,105,3,success,no
cust_025274,2018-10-22,48,self_employed,married,tertiary,no,3118,no,no,cellular,13,aug,2,-1,0,unknown,no
cust_025276,2019-01-22,45,technician,married,secondary,no,0,no,no,telephone,13,aug,1,-1,0,unknown,no
cust_025278,2018-06-13,34,management,single,tertiary,no,2279,no,no,cellular,13,aug,1,-1,0,unknown,no
cust_025279,2018-05-20,30,admin,single,tertiary,no,305,no,no,cellular,13,aug,1,105,3,success,no
cust_025280,2018-06-07,56,retired,married,primary,no,9367,no,no,cellular,13,aug,2,101,2,success,yes
cust_025281,2018-12-06,35,admin,single,tertiary,no,4233,no,no,cellular,13,aug,2,-1,0,unknown,no
cust_025283,2018-09-25,30,management,single,tertiary,no,499,yes,no,cellular,13,aug,2,90,1,failure,no
cust_025284,2019-04-17,36,technician,single,secondary,no,376,no,no,cellular,13,aug,1,-1,0,unknown,yes
cust_025285,2018-06-01,57,retired,single,tertiary,no,842,no,no,cellular,13,aug,3,-1,0,unknown,yes
cust_025286,2018-09-12,35,management,married,tertiary,no,1471,yes,yes,cellular,13,aug,3,-1,0,unknown,no
cust_025287,2019-03-28,30,student,single,tertiary,no,3115,no,no,telephone,13,aug,2,-1,0,unknown,no
cust_025288,2018-05-22,30,management,married,tertiary,no,877,no,no,cellular,13,aug,1,83,5,failure,no
cust_025290,2018-06-24,33,management,married,tertiary,no,3363,yes,yes,cellular,13,aug,1,-1,0,unknown,no
cust_025291,2019-01-29,66,management,single,tertiary,no,6483,no,no,cellular,13,aug,1,-1,0,unknown,no
cust_025293,2018-10-04,29,housemaid,single,tertiary,no,453,no,no,cellular,13,aug,2,-1,0,unknown,no
cust_025294,2018-12-27,49,management,married,tertiary,no,1,no,no,telephone,13,aug,2,101,4,success,yes
cust_025295,2018-08-31,33,admin,married,secondary,no,1737,no,no,cellular,14,aug,2,106,2,failure,no
cust_025296,2019-02-10,58,retired,married,secondary,no,1227,no,no,cellular,14,aug,2,37,2,failure,no
cust_025297,2018-07-13,37,services,married,secondary,no,775,no,no,cellular,14,aug,2,-1,0,unknown,yes
cust_025300,2019-02-12,68,retired,married,primary,no,2301,no,no,cellular,14,aug,3,120,1,failure,no
cust_025301,2018-07-28,21,student,single,secondary,no,6844,no,no,cellular,14,aug,3,127,7,other,no
cust_025302,2019-01-13,57,admin,married,secondary,no,169,no,no,cellular,14,aug,1,106,2,failure,no
cust_025303,2019-05-06,29,unemployed,single,secondary,no,486,no,no,telephone,14,aug,1,106,1,failure,no
cust_025304,2018-11-15,43,unemployed,married,secondary,no,775,no,no,cellular,14,aug,1,106,1,failure,no
cust_025305,2019-03-22,45,management,married,tertiary,no,1433,no,no,cellular,14,aug,1,-1,0,unknown,no
cust_025306,2019-02-23,46,unemployed,single,tertiary,no,44,no,no,cellular,14,aug,1,-1,0,unknown,yes
cust_025307,2018-06-03,26,admin,single,secondary,no,255,no,no,cellular,14,aug,2,106,2,success,yes
cust_025308,2019-04-07,54,retired,married,tertiary,no,1778,no,no,cellular,14,aug,1,268,2,failure,no
cust_025309,2018-10-12,33,self_employed,married,tertiary,no,263,no,no,cellular,14,aug,1,102,2,failure,no
cust_025310,2019-04-02,69,retired,married,primary,no,579,no,no,cellular,14,aug,1,-1,0,unknown,no
cust_025311,2019-05-07,63,retired,divorced,secondary,no,4833,no,no,cellular,14,aug,1,-1,0,unknown,no
cust_025312,2018-12-26,59,management,divorced,tertiary,no,3368,no,no,cellular,14,aug,1,-1,0,unknown,no
cust_025314,2018-08-22,36,management,married,primary,no,1506,no,no,cellular,14,aug,3,-1,0,unknown,yes
cust_025316,2018-10-21,37,management,married,tertiary,no,332,yes,no,cellular,14,aug,2,84,7,failure,no
cust_025318,2019-04-11,36,blue_collar,divorced,secondary,no,2843,no,no,cellular,14,aug,1,-1,0,unknown,yes
cust_025319,2018-07-13,22,student,single,secondary,no,47,no,no,cellular,14,aug,2,-1,0,unknown,no
cust_025320,2018-09-04,38,technician,divorced,secondary,no,902,yes,no,cellular,14,aug,1,102,4,success,no
cust_025321,2018-07-11,62,management,married,tertiary,no,557,no,no,cellular,14,aug,1,-1,0,unknown,yes
cust_025323,2018-05-21,72,retired,single,tertiary,no,614,no,no,cellular,14,aug,1,-1,0,unknown,no
cust_025324,2018-12-16,45,management,married,tertiary,no,2671,no,no,cellular,14,aug,4,-1,0,unknown,yes
cust_025325,2018-09-08,33,management,married,tertiary,no,271,yes,no,cellular,14,aug,2,-1,0,unknown,yes
cust_025326,2018-06-21,63,technician,married,secondary,no,896,yes,no,cellular,14,aug,2,-1,0,unknown,yes
cust_025327,2019-03-24,23,blue_collar,married,secondary,no,272,no,no,cellular,14,aug,2,-1,0,unknown,yes
cust_025328,2019-02-14,57,retired,married,secondary,no,479,no,no,telephone,14,aug,2,-1,0,unknown,no
cust_025329,2018-07-18,20,student,single,secondary,no,210,no,no,cellular,14,aug,1,-1,0,unknown,no
cust_025330,2019-04-05,25,management,single,tertiary,no,528,no,no,cellular,14,aug,1,-1,0,unknown,yes
cust_025331,2018-08-14,32,technician,married,tertiary,no,2976,yes,no,cellular,14,aug,5,-1,0,unknown,no
cust_025333,2018-09-01,33,unemployed,single,tertiary,no,1974,no,no,cellular,14,aug,2,191,1,failure,yes
cust_025334,2018-11-24,39,entrepreneur,married,tertiary,no,942,yes,no,cellular,14,aug,3,267,1,other,yes
cust_025335,2018-05-16,36,technician,single,secondary,no,1228,yes,no,cellular,14,aug,2,102,3,success,no
cust_025336,2018-10-05,41,admin,divorced,secondary,no,220,yes,no,cellular,14,aug,2,88,2,failure,no
cust_025337,2018-10-24,32,blue_collar,single,secondary,no,551,yes,no,cellular,14,aug,3,-1,0,unknown,no
cust_025338,2018-06-20,33,technician,married,tertiary,no,300,no,no,cellular,14,aug,3,-1,0,unknown,no
cust_025340,2018-11-01,35,management,single,tertiary,no,7218,no,no,cellular,14,aug,3,-1,0,unknown,no
cust_025341,2018-05-25,54,technician,married,secondary,no,0,no,no,telephone,14,aug,2,106,6,success,no
cust_025342,2018-09-06,35,technician,married,secondary,no,1577,yes,yes,cellular,17,aug,1,273,1,failure,no
cust_025343,2018-05-23,32,technician,married,tertiary,no,8023,no,no,cellular,17,aug,1,84,2,failure,no
cust_025344,2018-05-26,55,entrepreneur,married,tertiary,no,0,no,no,cellular,17,aug,1,-1,0,unknown,no
cust_025346,2018-07-19,73,retired,married,tertiary,no,2575,no,no,cellular,17,aug,1,-1,0,unknown,no
cust_025347,2019-03-13,57,management,married,secondary,no,139,no,no,cellular,17,aug,1,-1,0,unknown,no
cust_025348,2019-01-19,31,management,single,tertiary,no,1441,no,no,cellular,17,aug,1,-1,0,unknown,no
cust_025349,2018-08-03,56,blue_collar,married,secondary,no,241,yes,no,cellular,17,aug,2,-1,0,unknown,no
cust_025350,2018-06-19,36,services,single,tertiary,no,1189,no,no,cellular,17,aug,1,-1,0,unknown,yes
cust_025351,2019-02-11,34,technician,single,secondary,no,1227,no,no,telephone,17,aug,1,109,1,other,no
cust_025352,2018-07-27,26,student,single,secondary,no,0,no,no,cellular,17,aug,1,82,2,failure,no
cust_025353,2019-03-25,30,admin,married,tertiary,no,591,yes,no,cellular,17,aug,1,-1,0,unknown,no
cust_025354,2018-07-28,26,management,single,tertiary,no,948,yes,no,cellular,17,aug,1,-1,0,unknown,no
cust_025355,2019-02-11,52,management,married,tertiary,no,7,no,no,cellular,17,aug,2,-1,0,unknown,no
cust_025357,2018-05-16,58,management,married,tertiary,no,1394,no,no,cellular,17,aug,1,83,1,other,no
cust_025358,2018-12-11,39,management,single,tertiary,no,763,no,no,cellular,17,aug,1,-1,0,unknown,no
cust_025359,2018-12-06,36,admin,married,secondary,no,953,yes,no,cellular,17,aug,1,81,2,failure,no
cust_025362,2018-05-18,67,retired,married,primary,no,585,no,no,cellular,17,aug,1,-1,0,unknown,no
cust_025363,2018-10-20,36,management,single,tertiary,no,609,no,no,cellular,18,aug,2,-1,0,unknown,no
cust_025364,2018-08-30,24,technician,married,secondary,no,556,yes,no,cellular,18,aug,2,-1,0,unknown,yes
cust_025365,2018-06-27,26,management,single,tertiary,no,2506,no,no,cellular,18,aug,1,82,3,failure,no
cust_025366,2019-04-16,61,management,married,secondary,no,1128,no,no,cellular,18,aug,2,-1,0,unknown,no
cust_025367,2018-05-15,70,management,married,tertiary,no,10171,no,no,cellular,18,aug,2,-1,0,unknown,no
cust_025369,2019-02-11,58,technician,married,tertiary,no,883,no,no,cellular,18,aug,1,78,2,failure,no
cust_025370,2018-11-15,37,management,married,tertiary,no,3794,no,no,cellular,18,aug,1,379,1,failure,no
cust_025371,2018-06-03,22,student,single,secondary,no,948,no,no,telephone,18,aug,1,197,2,failure,yes
cust_025372,2018-10-02,30,student,single,secondary,no,48,no,no,cellular,18,aug,1,173,1,failure,yes
cust_025373,2019-03-30,30,blue_collar,married,secondary,no,136,no,no,cellular,18,aug,1,-1,0,unknown,no
cust_025375,2019-04-02,55,technician,divorced,tertiary,no,0,no,no,cellular,18,aug,1,-1,0,unknown,yes
cust_025378,2018-07-26,44,management,married,tertiary,no,-600,yes,no,cellular,18,aug,1,-1,0,unknown,no
cust_025380,2018-07-25,64,retired,married,secondary,no,4083,no,no,cellular,18,aug,1,-1,0,unknown,no
cust_025383,2018-10-23,55,technician,married,secondary,no,1938,no,yes,cellular,18,aug,1,386,3,success,yes
cust_025386,2019-04-17,69,housemaid,married,primary,no,1080,no,no,cellular,18,aug,2,118,2,failure,no
cust_025387,2018-07-29,60,management,married,secondary,no,0,no,no,telephone,18,aug,3,-1,0,unknown,no
cust_025389,2019-02-17,49,management,married,tertiary,no,629,no,no,cellular,19,aug,4,-1,0,unknown,no
cust_025390,2019-03-24,56,housemaid,divorced,secondary,no,256,no,no,cellular,19,aug,5,117,2,other,no
cust_025391,2018-12-08,57,retired,married,tertiary,no,1458,no,no,cellular,19,aug,1,107,5,failure,no
cust_025392,2018-11-18,58,retired,married,tertiary,no,0,no,no,cellular,19,aug,4,-1,0,unknown,no
cust_025393,2018-10-28,43,admin,married,secondary,no,132,no,no,cellular,19,aug,1,84,3,success,yes
cust_025394,2018-12-19,63,retired,married,secondary,no,1612,no,no,cellular,19,aug,2,183,2,success,no
cust_025395,2019-04-07,22,admin,single,secondary,no,4111,no,yes,cellular,19,aug,1,-1,0,unknown,no
cust_025396,2018-09-02,26,management,single,tertiary,no,3704,no,no,cellular,19,aug,4,-1,0,unknown,yes
cust_025398,2018-05-24,25,technician,single,tertiary,no,3411,no,no,cellular,19,aug,2,-1,0,unknown,yes
cust_025399,2018-06-08,38,admin,divorced,secondary,no,407,yes,yes,cellular,19,aug,1,-1,0,unknown,no
cust_025401,2019-04-05,59,retired,divorced,secondary,no,1,no,no,cellular,19,aug,1,-1,0,unknown,yes
cust_025402,2019-02-02,44,admin,married,secondary,no,10905,no,no,cellular,19,aug,2,271,1,other,yes
cust_025403,2018-11-05,42,management,married,tertiary,no,976,no,no,cellular,19,aug,1,-1,0,unknown,yes
cust_025405,2018-06-17,32,management,married,tertiary,no,1270,no,no,cellular,19,aug,3,-1,0,unknown,yes
cust_025407,2018-11-18,39,technician,single,tertiary,no,139,no,no,telephone,19,aug,1,79,1,failure,no
cust_025409,2018-06-18,36,admin,single,secondary,no,5871,no,no,cellular,19,aug,2,-1,0,unknown,no
cust_025411,2018-05-25,22,student,single,tertiary,no,691,no,no,cellular,19,aug,1,-1,0,unknown,yes
cust_025413,2019-01-01,28,student,single,secondary,no,67,no,no,cellular,20,aug,3,199,2,other,yes
cust_025415,2019-03-24,34,self_employed,single,tertiary,no,9962,no,no,cellular,20,aug,1,-1,0,unknown,yes
cust_025417,2018-06-03,59,management,married,tertiary,no,1978,yes,no,cellular,20,aug,1,-1,0,unknown,no
cust_025419,2019-01-05,51,blue_collar,married,secondary,no,1797,yes,no,cellular,20,aug,1,-1,0,unknown,no
cust_025421,2018-11-30,28,student,single,secondary,no,1925,no,no,cellular,20,aug,1,90,1,failure,no
cust_025422,2018-08-07,62,self_employed,divorced,secondary,no,0,yes,no,cellular,20,aug,1,-1,0,unknown,yes
cust_025424,2018-08-01,50,management,married,tertiary,no,24,no,no,cellular,20,aug,1,-1,0,unknown,no
cust_025426,2019-05-06,35,management,single,tertiary,no,1756,no,no,cellular,20,aug,1,-1,0,unknown,yes
cust_025427,2018-12-14,45,housemaid,married,secondary,no,4068,no,no,cellular,20,aug,1,-1,0,unknown,yes
cust_025428,2019-03-17,33,admin,single,secondary,no,0,no,no,cellular,20,aug,2,204,2,other,no
cust_025429,2018-05-23,46,admin,married,secondary,no,368,no,no,cellular,20,aug,1,90,4,other,yes
cust_025430,2018-10-09,48,management,divorced,tertiary,no,1010,yes,no,cellular,20,aug,1,-1,0,unknown,no
cust_025432,2019-05-08,34,admin,married,secondary,no,1406,yes,no,cellular,20,aug,2,85,1,success,yes
cust_025433,2018-11-13,34,technician,married,tertiary,no,197,no,no,cellular,20,aug,3,-1,0,unknown,yes
cust_025434,2018-08-07,37,admin,single,secondary,no,781,no,no,cellular,20,aug,1,-1,0,unknown,no
cust_025436,2018-09-15,42,management,married,primary,no,5310,yes,no,cellular,20,aug,1,90,3,success,yes
cust_025437,2018-12-24,21,student,single,secondary,no,1746,no,no,cellular,21,aug,2,-1,0,unknown,no
cust_025438,2018-07-02,20,student,single,secondary,no,215,no,no,cellular,21,aug,4,183,1,other,yes
cust_025440,2019-02-04,60,housemaid,divorced,secondary,no,2063,no,no,cellular,21,aug,5,86,3,failure,no
cust_025441,2019-04-29,25,student,single,secondary,no,3090,no,no,cellular,21,aug,1,-1,0,unknown,no
cust_025442,2018-07-10,39,management,married,secondary,no,18,yes,no,cellular,21,aug,1,91,1,failure,no
cust_025443,2019-03-07,60,housemaid,married,primary,no,211,no,no,cellular,21,aug,1,-1,0,unknown,no
cust_025445,2018-05-29,64,retired,divorced,secondary,no,630,no,no,cellular,21,aug,1,-1,0,unknown,no
cust_025446,2018-10-17,31,management,married,tertiary,no,1251,no,no,cellular,21,aug,1,197,5,failure,no
cust_025447,2019-04-30,61,admin,married,secondary,no,1046,yes,no,cellular,21,aug,1,-1,0,unknown,yes
cust_025448,2018-11-11,25,student,single,secondary,no,469,no,no,cellular,21,aug,1,86,1,other,yes
cust_025449,2019-01-12,34,admin,married,tertiary,no,10,no,no,cellular,21,aug,1,91,1,failure,no
cust_025451,2018-09-26,65,retired,married,secondary,no,2326,no,yes,cellular,21,aug,1,-1,0,unknown,yes
cust_025452,2018-08-26,50,technician,married,secondary,no,3370,no,no,cellular,21,aug,2,80,2,success,yes
cust_025453,2018-07-21,27,student,single,tertiary,no,5741,no,no,cellular,21,aug,1,88,1,failure,no
cust_025455,2018-11-23,43,admin,single,secondary,no,733,yes,no,cellular,21,aug,1,88,4,success,yes
cust_025456,2018-08-09,59,management,married,tertiary,no,474,no,no,cellular,21,aug,1,-1,0,unknown,yes
cust_025457,2019-03-24,27,management,single,tertiary,no,377,no,no,cellular,21,aug,3,91,1,failure,no
cust_025458,2019-04-23,28,student,single,tertiary,no,3733,yes,no,cellular,21,aug,5,91,7,success,no
cust_025459,2018-11-17,38,technician,married,secondary,no,6728,no,no,cellular,21,aug,4,-1,0,unknown,yes
cust_025460,2018-11-16,71,retired,divorced,secondary,no,5584,no,no,cellular,21,aug,3,-1,0,unknown,yes
cust_025461,2018-09-20,32,admin,married,tertiary,no,227,no,no,cellular,21,aug,2,-1,0,unknown,no
cust_025463,2018-07-02,28,blue_collar,married,secondary,no,61,yes,no,cellular,21,aug,1,109,3,success,yes
cust_025464,2019-03-23,59,unemployed,married,secondary,no,1047,no,no,cellular,21,aug,1,184,3,success,yes
cust_025465,2019-02-07,71,retired,married,tertiary,no,2651,no,no,cellular,24,aug,3,200,2,failure,no
cust_025466,2019-04-04,29,management,single,tertiary,no,265,no,no,cellular,24,aug,2,94,1,success,yes
cust_025467,2019-03-01,51,technician,married,secondary,no,117,no,no,cellular,24,aug,2,88,4,other,yes
cust_025468,2019-04-30,70,retired,married,primary,no,2346,no,no,cellular,24,aug,3,194,2,success,no
cust_025469,2019-03-20,48,housemaid,married,tertiary,no,5473,no,no,cellular,24,aug,2,-1,0,unknown,yes
cust_025470,2018-11-24,37,management,married,tertiary,no,165,no,no,cellular,24,aug,1,83,1,other,no
cust_025471,2018-07-07,58,management,married,tertiary,no,1313,no,no,telephone,24,aug,4,-1,0,unknown,no
cust_025473,2018-07-07,18,student,single,secondary,no,5,no,no,cellular,24,aug,2,-1,0,unknown,no
cust_025474,2018-12-05,39,technician,married,secondary,no,116,no,no,cellular,24,aug,2,94,2,success,no
cust_025476,2018-07-20,72,retired,married,secondary,no,676,no,no,cellular,25,aug,3,-1,0,unknown,no
cust_025477,2018-09-16,40,management,single,tertiary,no,0,yes,no,cellular,25,aug,2,95,4,success,no
cust_025478,2018-09-26,35,admin,single,secondary,no,1810,yes,no,cellular,25,aug,2,92,2,failure,no
cust_025481,2019-04-20,37,technician,married,tertiary,no,127,yes,no,cellular,25,aug,1,193,1,success,yes
cust_025482,2018-06-02,30,student,married,tertiary,no,324,no,no,cellular,25,aug,4,-1,0,unknown,no
cust_025483,2019-03-12,33,management,married,secondary,no,369,no,no,cellular,25,aug,1,92,3,failure,no
cust_025485,2019-03-22,53,technician,married,secondary,no,65,no,no,cellular,25,aug,2,-1,0,unknown,no
cust_025486,2018-08-29,36,self_employed,married,tertiary,no,506,no,no,cellular,25,aug,1,120,1,failure,no
cust_025487,2018-05-15,34,admin,single,secondary,no,745,yes,yes,cellular,25,aug,1,-1,0,unknown,no
cust_025489,2018-05-31,69,retired,married,secondary,no,0,no,no,cellular,25,aug,2,-1,0,unknown,yes
cust_025490,2018-09-14,48,management,married,tertiary,no,1519,no,no,cellular,25,aug,5,-1,0,unknown,no
cust_025491,2018-11-02,36,management,married,tertiary,no,255,no,no,cellular,25,aug,6,95,4,success,yes
cust_025492,2018-05-30,43,services,married,secondary,no,2145,no,no,cellular,25,aug,2,95,4,success,yes
cust_025493,2018-08-16,28,management,single,tertiary,no,730,yes,no,cellular,26,aug,6,85,5,other,no
cust_025494,2018-09-07,63,housemaid,married,primary,no,91,no,no,telephone,26,aug,3,-1,0,unknown,yes
cust_025496,2019-02-04,35,technician,single,tertiary,no,992,yes,no,cellular,26,aug,1,114,3,failure,no
cust_025498,2019-03-26,26,student,single,secondary,no,620,no,no,cellular,26,aug,1,96,2,success,no
cust_025499,2018-10-10,61,retired,married,secondary,no,399,no,no,cellular,26,aug,1,-1,0,unknown,no
cust_025502,2018-11-05,42,management,married,tertiary,no,294,no,no,cellular,26,aug,1,-1,0,unknown,yes
cust_025503,2018-11-29,60,retired,married,tertiary,no,108,no,no,cellular,26,aug,1,-1,0,unknown,yes
cust_025504,2018-07-09,39,technician,divorced,secondary,no,385,no,no,cellular,26,aug,1,93,1,failure,no
cust_025505,2019-03-08,21,student,single,primary,no,1596,no,no,cellular,26,aug,1,93,2,failure,no
cust_025506,2018-12-07,25,student,single,secondary,no,331,no,no,telephone,26,aug,4,-1,0,unknown,yes
cust_025507,2018-11-05,36,technician,single,tertiary,no,40,no,no,cellular,26,aug,3,-1,0,unknown,no
cust_025508,2018-06-28,51,management,married,tertiary,no,2582,no,no,cellular,26,aug,3,-1,0,unknown,no
cust_025509,2018-08-16,31,management,single,tertiary,no,404,no,no,cellular,27,aug,7,-1,0,unknown,no
cust_025510,2018-05-17,29,technician,single,secondary,no,382,no,no,cellular,27,aug,3,202,3,other,no
cust_025511,2018-08-13,28,management,single,tertiary,no,223,yes,no,telephone,27,aug,2,119,1,other,yes
cust_025513,2018-09-26,59,retired,married,secondary,no,1341,no,no,cellular,27,aug,2,97,1,other,no
cust_025514,2018-08-26,66,retired,married,secondary,no,2048,no,no,cellular,27,aug,1,-1,0,unknown,yes
cust_025516,2019-02-26,25,admin,single,tertiary,no,11,no,yes,cellular,27,aug,3,-1,0,unknown,no
cust_025518,2018-05-27,29,technician,single,secondary,no,590,no,no,cellular,27,aug,1,94,1,success,yes
cust_025520,2018-08-17,43,technician,divorced,secondary,no,1612,no,no,cellular,28,aug,2,95,3,success,no
cust_025521,2018-10-01,68,retired,married,tertiary,no,2820,no,no,cellular,28,aug,2,-1,0,unknown,no
cust_025522,2018-12-19,62,unemployed,married,secondary,no,780,no,no,cellular,28,aug,2,-1,0,unknown,yes
cust_025524,2018-08-03,36,admin,divorced,tertiary,no,289,yes,yes,cellular,28,aug,3,280,4,failure,no
cust_025525,2018-08-14,34,technician,single,secondary,no,2583,no,no,cellular,28,aug,1,95,2,failure,no
cust_025526,2018-11-26,26,services,single,secondary,no,38,no,no,telephone,28,aug,3,-1,0,unknown,no
cust_025527,2018-11-07,65,retired,divorced,tertiary,no,0,no,no,cellular,28,aug,1,-1,0,unknown,no
cust_025528,2018-11-11,42,admin,married,secondary,no,1535,yes,no,cellular,28,aug,1,108,2,failure,no
cust_025529,2018-07-18,32,management,married,tertiary,no,937,no,no,cellular,28,aug,1,94,2,failure,no
cust_025530,2019-03-23,34,technician,single,tertiary,no,612,no,no,cellular,28,aug,1,95,1,failure,no
cust_025531,2018-11-26,28,management,single,tertiary,no,4985,yes,no,cellular,28,aug,2,-1,0,unknown,no
cust_025533,2019-04-14,72,retired,divorced,primary,no,0,no,no,telephone,28,aug,1,-1,0,unknown,no
cust_025534,2018-05-28,34,blue_collar,married,secondary,no,1464,yes,no,cellular,28,aug,3,130,5,other,yes
cust_025535,2019-01-02,35,technician,single,tertiary,no,7546,yes,no,cellular,28,aug,1,88,2,other,no
cust_025536,2018-08-07,29,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,1,-1,0,unknown,yes
cust_025537,2018-11-17,30,management,married,tertiary,no,7,yes,no,cellular,28,aug,1,164,4,other,yes
cust_025538,2018-07-01,66,admin,divorced,secondary,no,220,no,no,cellular,28,aug,1,-1,0,unknown,no
