cust_id,call_date,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome
cust_019912,2018-12-13,48,entrepreneur,divorced,secondary,no,2,yes,yes,cellular,6,may,2,281,4,failure
cust_019913,2019-03-06,38,self_employed,married,tertiary,no,327,yes,no,cellular,6,may,2,-1,0,unknown
cust_019954,2018-11-08,31,self_employed,single,secondary,no,148,yes,yes,cellular,6,may,2,167,4,failure
cust_019956,2019-03-11,45,management,married,tertiary,no,-206,yes,no,cellular,6,may,2,-1,0,unknown
cust_019959,2018-06-27,37,blue_collar,married,secondary,no,-57,yes,yes,cellular,7,may,5,-1,0,unknown
cust_019968,2018-12-22,32,blue_collar,single,secondary,no,1402,yes,no,cellular,7,may,3,295,5,other
cust_019974,2018-07-27,58,entrepreneur,divorced,secondary,no,0,yes,no,cellular,7,may,3,-1,0,unknown
cust_019977,2018-07-27,26,management,single,tertiary,no,199,yes,no,cellular,7,may,1,-1,0,unknown
cust_019978,2019-02-23,54,blue_collar,married,primary,no,-864,yes,no,telephone,7,may,3,363,5,failure
cust_019981,2018-08-28,34,unemployed,married,secondary,no,2173,yes,yes,cellular,7,may,1,-1,0,unknown
cust_019988,2018-11-13,53,blue_collar,married,primary,no,0,yes,yes,cellular,7,may,1,-1,0,unknown
cust_019995,2018-05-24,32,management,married,tertiary,no,2465,yes,yes,cellular,7,may,1,-1,0,unknown
cust_019999,2018-10-25,36,blue_collar,married,secondary,no,89,yes,no,cellular,7,may,6,366,2,failure
cust_020003,2018-06-23,24,services,single,secondary,no,14,yes,no,cellular,7,may,1,-1,0,unknown
cust_020027,2018-06-24,53,self_employed,married,tertiary,no,167,yes,no,cellular,7,may,1,343,1,other
cust_020028,2019-02-06,31,services,divorced,primary,no,459,yes,no,cellular,7,may,1,293,1,success
cust_020038,2018-07-26,43,admin,married,secondary,no,24,yes,no,cellular,7,may,4,357,2,other
cust_020043,2019-01-27,32,technician,single,tertiary,no,514,yes,yes,cellular,7,may,1,168,1,failure
cust_020053,2018-06-01,30,blue_collar,single,secondary,no,959,yes,no,cellular,7,may,1,-1,0,unknown
cust_020054,2019-01-28,39,blue_collar,married,secondary,no,-219,yes,no,cellular,7,may,1,-1,0,unknown
cust_020068,2018-05-24,28,blue_collar,married,secondary,no,251,yes,no,cellular,7,may,1,-1,0,unknown
cust_020075,2018-11-28,41,management,married,primary,no,733,yes,no,cellular,7,may,1,335,7,failure
cust_020081,2019-02-25,45,entrepreneur,married,tertiary,no,3689,yes,no,cellular,7,may,1,169,5,failure
cust_020087,2018-07-19,39,blue_collar,married,secondary,no,0,yes,no,cellular,7,may,1,7,2,failure
cust_020095,2018-11-07,38,entrepreneur,married,primary,no,-786,yes,no,cellular,7,may,1,-1,0,unknown
cust_020105,2018-12-20,21,technician,single,secondary,no,64,yes,no,cellular,7,may,1,-1,0,unknown
cust_020109,2018-07-01,41,blue_collar,married,primary,no,6596,yes,no,cellular,7,may,1,168,1,failure
cust_020111,2019-05-02,32,blue_collar,married,primary,no,-145,yes,yes,cellular,7,may,1,-1,0,unknown
cust_020112,2019-03-18,58,management,married,primary,no,1052,yes,no,cellular,7,may,1,359,4,failure
cust_020127,2019-04-17,28,services,single,secondary,no,168,yes,no,cellular,7,may,1,-1,0,unknown
cust_020131,2018-10-14,51,entrepreneur,married,tertiary,no,228,yes,no,cellular,7,may,1,-1,0,unknown
cust_020135,2018-11-14,60,blue_collar,married,secondary,no,322,yes,no,cellular,7,may,1,-1,0,unknown
cust_020136,2018-09-10,51,retired,married,primary,no,670,yes,no,cellular,7,may,1,-1,0,unknown
cust_020139,2018-05-27,37,management,married,tertiary,no,64,no,no,cellular,7,may,1,295,1,failure
cust_020141,2019-03-22,37,blue_collar,married,secondary,no,7,yes,yes,cellular,7,may,1,-1,0,unknown
cust_020144,2018-08-14,33,technician,married,secondary,no,399,yes,no,cellular,7,may,1,-1,0,unknown
cust_020156,2018-09-13,54,management,married,tertiary,no,8509,yes,no,cellular,7,may,1,-1,0,unknown
cust_020164,2019-05-01,56,services,divorced,secondary,no,72,yes,yes,cellular,7,may,1,357,4,failure
cust_020175,2019-03-24,39,technician,single,tertiary,no,741,yes,no,cellular,7,may,1,-1,0,unknown
cust_020179,2019-04-04,47,blue_collar,married,primary,no,328,yes,no,cellular,7,may,1,-1,0,unknown
cust_020185,2018-09-03,27,student,single,tertiary,no,37,yes,no,cellular,7,may,1,364,1,failure
cust_020192,2018-05-13,34,entrepreneur,married,secondary,no,393,yes,no,cellular,7,may,1,293,3,failure
cust_020194,2019-02-13,48,services,married,secondary,no,1323,yes,yes,cellular,7,may,1,-1,0,unknown
cust_020199,2018-11-09,40,blue_collar,married,primary,no,32,yes,no,cellular,7,may,1,-1,0,unknown
cust_020200,2018-09-14,51,blue_collar,married,secondary,no,160,yes,no,cellular,7,may,1,359,1,failure
cust_020204,2018-11-20,54,blue_collar,married,primary,no,6242,yes,no,cellular,7,may,1,-1,0,unknown
cust_020207,2018-07-01,55,blue_collar,married,secondary,no,2854,yes,no,cellular,7,may,1,-1,0,unknown
cust_020213,2018-07-22,40,blue_collar,divorced,secondary,no,0,yes,no,cellular,7,may,1,-1,0,unknown
cust_020215,2019-05-02,40,blue_collar,married,secondary,no,1938,yes,no,cellular,7,may,1,-1,0,unknown
cust_020220,2018-12-12,32,blue_collar,married,secondary,no,489,yes,no,cellular,7,may,2,349,4,failure
cust_020222,2018-06-20,25,services,married,secondary,no,51,yes,yes,cellular,7,may,2,357,2,failure
cust_020226,2019-03-27,34,management,married,tertiary,no,676,no,no,cellular,7,may,1,177,1,success
cust_020227,2018-06-16,49,blue_collar,married,secondary,no,-327,yes,no,cellular,7,may,1,-1,0,unknown
cust_020230,2019-04-28,28,technician,single,secondary,no,618,yes,no,cellular,7,may,1,-1,0,unknown
cust_020242,2019-03-20,51,services,married,secondary,no,753,yes,no,cellular,7,may,2,-1,0,unknown
cust_020259,2018-11-27,27,management,single,tertiary,no,405,yes,no,cellular,7,may,2,-1,0,unknown
cust_020260,2018-06-02,36,management,single,tertiary,no,243,yes,no,cellular,7,may,2,360,3,failure
cust_020264,2018-10-13,45,blue_collar,married,secondary,no,54,yes,no,cellular,7,may,1,367,1,failure
cust_020266,2018-06-05,57,technician,married,secondary,no,1753,yes,no,cellular,7,may,1,-1,0,unknown
cust_020269,2019-03-27,30,admin,single,secondary,no,239,yes,no,cellular,7,may,3,-1,0,unknown
cust_020284,2018-12-01,52,management,married,tertiary,no,-1224,yes,no,cellular,7,may,4,-1,0,unknown
cust_020291,2018-09-26,27,services,single,secondary,no,814,yes,no,cellular,7,may,2,-1,0,unknown
cust_020293,2018-07-24,29,management,married,tertiary,no,2417,yes,no,cellular,7,may,2,-1,0,unknown
cust_020299,2019-02-17,28,self_employed,single,tertiary,no,75,yes,no,cellular,7,may,3,-1,0,unknown
cust_020300,2019-03-16,54,blue_collar,divorced,secondary,no,1145,yes,no,cellular,7,may,3,-1,0,unknown
cust_020308,2018-07-02,34,technician,single,secondary,no,105,yes,no,cellular,7,may,2,171,3,failure
cust_020310,2018-12-24,31,admin,married,secondary,no,799,yes,no,cellular,7,may,3,-1,0,unknown
cust_020345,2018-07-04,39,services,single,secondary,no,1163,yes,no,cellular,7,may,3,363,2,other
cust_020348,2018-07-02,33,technician,married,secondary,no,348,yes,no,cellular,7,may,2,294,1,success
cust_020350,2018-11-15,24,services,single,secondary,no,638,yes,yes,cellular,7,may,3,-1,0,unknown
cust_020360,2018-06-21,27,technician,married,secondary,no,130,yes,no,cellular,7,may,3,-1,0,unknown
cust_020362,2019-03-28,32,blue_collar,married,secondary,no,2263,no,no,cellular,7,may,2,-1,0,unknown
cust_020364,2019-04-27,48,management,married,tertiary,no,60,no,no,telephone,7,may,2,339,7,failure
cust_020370,2018-09-21,58,entrepreneur,single,tertiary,no,229,yes,no,cellular,7,may,7,-1,0,unknown
cust_020371,2019-01-30,37,blue_collar,married,secondary,no,-158,yes,yes,cellular,7,may,2,-1,0,unknown
cust_020373,2018-12-21,57,technician,married,secondary,no,3071,yes,yes,cellular,7,may,3,-1,0,unknown
cust_020374,2018-05-18,39,technician,divorced,secondary,no,291,yes,no,cellular,7,may,2,-1,0,unknown
cust_020405,2019-01-29,28,services,single,secondary,no,805,yes,no,cellular,7,may,5,336,7,other
cust_020407,2018-05-10,49,blue_collar,married,primary,no,762,yes,no,cellular,7,may,2,360,4,failure
cust_020409,2018-11-06,38,blue_collar,married,secondary,no,117,yes,no,cellular,7,may,1,337,1,failure
cust_020410,2018-09-11,43,blue_collar,married,secondary,no,232,yes,no,telephone,8,may,8,324,7,other
cust_020413,2018-12-02,36,services,divorced,primary,no,418,yes,no,cellular,8,may,2,-1,0,unknown
cust_020414,2019-02-12,35,management,married,tertiary,no,247,yes,no,cellular,8,may,3,367,3,other
cust_020423,2018-05-12,56,blue_collar,married,secondary,no,1255,yes,no,telephone,8,may,1,-1,0,unknown
cust_020433,2018-07-05,34,unemployed,single,secondary,no,233,yes,no,cellular,8,may,8,365,4,failure
cust_020435,2018-06-14,37,blue_collar,married,primary,no,120,yes,no,cellular,8,may,4,358,1,other
cust_020436,2018-12-09,41,blue_collar,married,secondary,no,2039,yes,no,cellular,8,may,1,-1,0,unknown
cust_020442,2018-09-07,33,technician,single,secondary,no,3806,yes,no,cellular,8,may,3,-1,0,unknown
cust_020459,2018-12-21,33,blue_collar,married,primary,no,0,no,no,cellular,8,may,1,-1,0,unknown
cust_020467,2018-06-14,59,self_employed,married,tertiary,no,6237,yes,no,cellular,8,may,1,169,2,failure
cust_020473,2019-02-13,49,technician,married,tertiary,no,-129,yes,no,cellular,8,may,1,-1,0,unknown
cust_020474,2019-01-13,40,admin,divorced,secondary,no,2679,yes,yes,cellular,8,may,1,350,1,failure
cust_020482,2018-10-31,32,unemployed,single,secondary,no,747,yes,no,cellular,8,may,2,-1,0,unknown
cust_020491,2019-01-26,51,admin,divorced,secondary,no,74,yes,no,cellular,8,may,2,287,2,failure
cust_020499,2019-04-22,48,management,divorced,tertiary,no,84,yes,no,cellular,8,may,5,364,5,failure
cust_020507,2018-09-29,39,blue_collar,married,secondary,no,171,yes,yes,cellular,8,may,1,353,1,failure
cust_020518,2018-12-16,32,blue_collar,single,primary,no,1918,yes,no,cellular,8,may,1,172,1,failure
cust_020519,2019-03-25,27,self_employed,single,secondary,no,23,yes,no,cellular,8,may,1,-1,0,unknown
cust_020528,2018-08-30,32,admin,married,secondary,no,-4,no,no,cellular,8,may,5,-1,0,unknown
cust_020532,2018-09-08,40,management,married,tertiary,no,0,yes,no,cellular,8,may,1,-1,0,unknown
cust_020535,2018-08-21,39,blue_collar,married,secondary,no,860,yes,no,cellular,8,may,1,-1,0,unknown
cust_020536,2019-01-23,44,technician,married,secondary,no,227,yes,yes,cellular,8,may,1,262,2,failure
cust_020539,2018-10-01,48,admin,married,secondary,no,1131,no,yes,cellular,8,may,1,-1,0,unknown
cust_020544,2018-10-16,43,services,married,secondary,no,177,yes,no,cellular,8,may,1,-1,0,unknown
cust_020549,2018-09-17,49,services,single,secondary,no,1884,yes,no,cellular,8,may,1,-1,0,unknown
cust_020559,2019-03-01,36,blue_collar,married,secondary,no,0,yes,no,telephone,8,may,2,170,2,failure
cust_020574,2018-07-28,34,technician,divorced,secondary,no,136,yes,no,cellular,8,may,2,-1,0,unknown
cust_020580,2018-11-05,42,management,married,tertiary,no,4,yes,no,cellular,8,may,2,295,1,success
cust_020583,2018-09-09,43,self_employed,married,secondary,no,0,yes,no,cellular,8,may,1,-1,0,unknown
cust_020592,2018-12-09,52,services,married,secondary,no,774,yes,no,cellular,8,may,1,-1,0,unknown
cust_020595,2019-03-30,33,admin,divorced,secondary,no,294,yes,no,cellular,8,may,1,-1,0,unknown
cust_020596,2019-01-11,43,services,married,primary,no,574,yes,no,cellular,8,may,1,-1,0,unknown
cust_020597,2019-04-25,26,management,single,tertiary,no,962,yes,no,cellular,8,may,1,-1,0,unknown
cust_020598,2019-02-07,42,admin,married,secondary,no,3279,yes,no,cellular,8,may,1,344,1,failure
cust_020600,2018-06-14,41,technician,divorced,secondary,no,106,yes,yes,cellular,8,may,2,-1,0,unknown
cust_020603,2018-07-08,41,services,married,secondary,no,1717,yes,no,cellular,8,may,2,343,3,other
cust_020604,2019-03-14,32,blue_collar,married,secondary,no,356,yes,no,cellular,8,may,3,-1,0,unknown
cust_020620,2019-02-12,46,technician,divorced,secondary,no,0,yes,yes,cellular,8,may,1,262,1,other
cust_020634,2019-01-21,40,management,single,tertiary,no,-222,yes,no,cellular,8,may,1,337,1,failure
cust_020638,2018-05-23,42,self_employed,divorced,tertiary,no,216,yes,no,cellular,8,may,3,-1,0,unknown
cust_020644,2018-05-27,38,self_employed,married,primary,no,215,yes,no,cellular,8,may,2,353,1,other
cust_020653,2018-07-26,37,admin,married,secondary,no,1314,yes,no,cellular,8,may,2,85,7,success
cust_020655,2018-08-16,32,blue_collar,single,secondary,no,2696,yes,no,cellular,8,may,6,169,3,failure
cust_020656,2018-08-26,34,housemaid,married,secondary,no,4,yes,no,cellular,8,may,2,-1,0,unknown
cust_020664,2018-10-25,46,blue_collar,married,secondary,no,-70,yes,no,cellular,8,may,2,-1,0,unknown
cust_020665,2018-09-25,34,technician,single,secondary,no,1866,no,no,cellular,8,may,3,185,1,failure
cust_020672,2018-10-29,30,services,single,secondary,no,268,yes,no,cellular,8,may,5,-1,0,unknown
cust_020679,2018-07-30,39,admin,married,secondary,no,170,yes,no,cellular,8,may,2,-1,0,unknown
cust_020682,2018-12-07,34,self_employed,single,tertiary,no,589,yes,no,telephone,8,may,4,367,1,other
cust_020693,2018-10-17,59,management,married,primary,no,0,yes,no,cellular,8,may,1,-1,0,unknown
cust_020697,2018-05-20,32,blue_collar,single,secondary,no,541,yes,no,cellular,8,may,2,-1,0,unknown
cust_020698,2018-07-27,55,management,divorced,tertiary,no,481,yes,no,telephone,8,may,2,298,3,failure
cust_020699,2018-06-25,41,admin,married,secondary,no,752,no,yes,cellular,8,may,4,-1,0,unknown
cust_020705,2019-02-05,38,admin,married,secondary,no,981,yes,yes,cellular,8,may,2,-1,0,unknown
cust_020711,2018-11-23,31,housemaid,single,secondary,no,49,yes,no,cellular,8,may,3,360,2,failure
cust_020712,2019-02-25,31,services,married,primary,no,11,yes,no,cellular,8,may,2,-1,0,unknown
cust_020715,2018-08-27,45,management,divorced,tertiary,no,2237,yes,no,cellular,8,may,3,322,2,failure
cust_020717,2018-10-24,40,blue_collar,married,secondary,no,498,yes,no,cellular,8,may,2,298,4,failure
cust_020718,2018-05-20,59,retired,married,tertiary,no,148,yes,yes,cellular,8,may,2,366,1,other
cust_020723,2018-10-10,38,management,divorced,tertiary,no,637,yes,no,cellular,8,may,2,343,1,other
cust_020724,2018-07-18,28,blue_collar,single,primary,no,16,yes,no,cellular,8,may,7,-1,0,unknown
cust_020728,2018-06-25,34,blue_collar,married,primary,no,174,yes,no,cellular,8,may,3,-1,0,unknown
cust_020729,2018-12-20,30,blue_collar,married,secondary,no,23,yes,no,cellular,8,may,2,359,4,failure
cust_020732,2018-08-05,51,blue_collar,married,secondary,no,1022,yes,no,cellular,8,may,3,-1,0,unknown
cust_020737,2019-01-21,38,blue_collar,married,primary,no,0,yes,no,cellular,8,may,2,-1,0,unknown
cust_020738,2019-02-09,32,blue_collar,married,secondary,no,95,yes,no,telephone,8,may,4,337,2,failure
cust_020749,2018-08-12,44,technician,divorced,secondary,no,177,yes,no,cellular,8,may,1,365,3,failure
cust_020750,2019-04-23,55,blue_collar,married,secondary,no,1569,yes,no,cellular,8,may,4,-1,0,unknown
cust_020753,2018-10-08,26,admin,married,secondary,no,354,yes,no,cellular,8,may,5,347,5,other
cust_020756,2018-06-11,36,blue_collar,married,secondary,no,55,yes,no,cellular,8,may,1,-1,0,unknown
cust_020758,2018-07-09,50,blue_collar,single,primary,no,496,yes,no,cellular,8,may,1,-1,0,unknown
cust_020761,2018-09-21,39,blue_collar,married,secondary,no,-405,yes,no,cellular,8,may,1,-1,0,unknown
cust_020767,2019-01-24,34,admin,divorced,secondary,no,140,yes,no,cellular,8,may,2,365,1,failure
cust_020775,2019-04-28,57,management,married,secondary,no,657,yes,no,telephone,11,may,5,-1,0,unknown
cust_020786,2018-08-24,27,blue_collar,single,primary,no,68,yes,yes,cellular,11,may,5,-1,0,unknown
cust_020791,2018-07-31,30,services,married,secondary,no,52,yes,yes,cellular,11,may,1,-1,0,unknown
cust_020792,2018-08-28,37,blue_collar,married,primary,no,240,yes,no,cellular,11,may,1,370,2,other
cust_020795,2018-09-19,57,entrepreneur,divorced,secondary,yes,25,yes,no,cellular,11,may,1,370,4,other
cust_020808,2018-06-26,41,blue_collar,married,secondary,no,-217,yes,no,cellular,11,may,1,349,3,other
cust_020813,2018-06-30,38,services,married,secondary,no,741,yes,no,cellular,11,may,1,343,2,failure
cust_020818,2018-11-29,42,technician,married,secondary,no,162,yes,no,cellular,11,may,1,-1,0,unknown
cust_020828,2019-01-23,31,blue_collar,single,secondary,no,5547,yes,no,cellular,11,may,1,-1,0,unknown
cust_020832,2019-02-08,45,blue_collar,married,secondary,no,746,yes,no,cellular,11,may,1,-1,0,unknown
cust_020834,2019-03-24,36,services,single,secondary,no,198,yes,no,cellular,11,may,1,-1,0,unknown
cust_020842,2018-05-13,35,management,divorced,tertiary,no,434,yes,no,cellular,11,may,1,271,2,success
cust_020844,2019-01-31,54,management,married,tertiary,no,7249,yes,yes,cellular,11,may,1,96,3,failure
cust_020850,2019-01-17,49,admin,divorced,secondary,no,-212,yes,yes,cellular,11,may,1,350,1,failure
cust_020852,2019-03-05,36,management,married,tertiary,no,269,yes,no,cellular,11,may,2,-1,0,unknown
cust_020863,2019-05-06,28,technician,single,secondary,no,389,yes,no,cellular,11,may,7,-1,0,unknown
cust_020869,2018-07-09,40,housemaid,married,primary,no,4904,yes,no,cellular,11,may,1,356,1,failure
cust_020870,2019-02-19,42,services,married,secondary,no,174,yes,no,cellular,11,may,1,-1,0,unknown
cust_020877,2018-10-18,31,services,single,secondary,no,166,yes,no,cellular,11,may,1,-1,0,unknown
cust_020883,2018-10-27,44,management,married,tertiary,no,-8,yes,no,cellular,11,may,1,356,2,failure
cust_020892,2018-05-14,35,services,married,secondary,no,240,yes,yes,cellular,11,may,2,-1,0,unknown
cust_020894,2018-06-10,29,blue_collar,single,secondary,no,9,yes,no,cellular,11,may,3,-1,0,unknown
cust_020897,2019-01-16,36,self_employed,married,secondary,no,0,yes,no,cellular,11,may,1,-1,0,unknown
cust_020907,2019-03-20,40,blue_collar,single,primary,no,0,yes,yes,cellular,11,may,2,-1,0,unknown
cust_020910,2019-02-12,30,self_employed,single,tertiary,no,137,yes,no,cellular,11,may,1,-1,0,unknown
cust_020914,2018-07-15,35,blue_collar,single,secondary,no,41,yes,no,cellular,11,may,5,-1,0,unknown
cust_020923,2018-11-08,35,services,married,secondary,no,2048,yes,no,cellular,11,may,1,173,2,failure
cust_020937,2019-01-19,42,technician,single,secondary,no,-853,yes,no,cellular,11,may,1,-1,0,unknown
cust_020942,2018-08-24,50,blue_collar,married,secondary,no,372,yes,no,telephone,11,may,1,-1,0,unknown
cust_020947,2018-05-11,51,blue_collar,divorced,primary,no,602,yes,no,cellular,11,may,1,284,2,failure
cust_020952,2018-10-22,43,services,single,tertiary,no,553,no,no,cellular,11,may,1,-1,0,unknown
cust_020954,2019-03-30,42,management,married,secondary,no,1042,yes,no,cellular,11,may,1,364,3,other
cust_020955,2018-09-03,41,blue_collar,married,secondary,no,1219,yes,no,cellular,11,may,1,-1,0,unknown
cust_020967,2018-11-02,40,management,married,tertiary,no,0,no,no,cellular,11,may,1,-1,0,unknown
cust_020998,2018-07-07,38,entrepreneur,single,primary,no,154,yes,no,cellular,11,may,1,-1,0,unknown
cust_021011,2019-01-29,37,blue_collar,married,secondary,no,771,yes,no,cellular,11,may,2,367,4,failure
cust_021016,2019-04-04,44,management,married,secondary,no,491,yes,yes,cellular,11,may,4,-1,0,unknown
cust_021024,2018-07-09,36,management,single,tertiary,no,1400,yes,no,cellular,11,may,3,-1,0,unknown
cust_021025,2018-06-03,58,services,married,secondary,no,1301,yes,no,cellular,11,may,1,286,2,failure
cust_021029,2018-08-22,43,admin,single,secondary,no,426,yes,no,cellular,11,may,2,304,2,failure
cust_021032,2018-08-04,46,admin,married,secondary,no,186,yes,no,cellular,11,may,2,-1,0,unknown
cust_021039,2019-01-20,50,entrepreneur,married,primary,no,199,no,no,cellular,11,may,2,363,2,failure
cust_021041,2018-08-02,44,services,married,secondary,no,0,yes,yes,cellular,11,may,1,-1,0,unknown
cust_021042,2018-12-30,36,blue_collar,single,secondary,no,151,yes,no,cellular,11,may,1,-1,0,unknown
cust_021045,2019-04-12,35,blue_collar,single,secondary,no,0,yes,no,cellular,11,may,1,305,1,failure
cust_021052,2018-09-01,52,services,single,secondary,no,0,yes,no,cellular,11,may,2,-1,0,unknown
cust_021059,2019-05-08,37,admin,divorced,secondary,no,246,yes,no,cellular,11,may,1,360,2,failure
cust_021064,2018-05-26,47,technician,married,secondary,no,1571,yes,no,cellular,11,may,1,369,2,failure
cust_021068,2018-06-21,38,blue_collar,married,primary,no,759,yes,no,cellular,11,may,1,-1,0,unknown
cust_021070,2019-02-03,53,blue_collar,divorced,secondary,no,640,yes,no,cellular,11,may,2,-1,0,unknown
cust_021074,2018-05-18,30,admin,married,secondary,no,692,yes,no,cellular,11,may,1,-1,0,unknown
cust_021078,2019-02-05,25,self_employed,single,tertiary,no,931,yes,no,cellular,11,may,2,348,4,failure
cust_021079,2019-03-08,34,admin,married,secondary,no,580,yes,yes,cellular,11,may,1,-1,0,unknown
cust_021081,2018-12-19,38,blue_collar,single,secondary,no,328,yes,no,cellular,11,may,4,349,1,other
cust_021092,2019-02-02,50,blue_collar,married,secondary,no,1400,yes,no,cellular,11,may,1,-1,0,unknown
cust_021094,2018-06-18,45,services,married,secondary,no,462,yes,no,cellular,11,may,2,-1,0,unknown
cust_021097,2019-05-09,29,blue_collar,married,secondary,no,195,yes,no,cellular,11,may,1,-1,0,unknown
cust_021100,2019-02-16,33,management,single,tertiary,no,48,yes,no,cellular,11,may,1,173,5,failure
cust_021101,2018-11-29,38,entrepreneur,married,tertiary,no,946,yes,no,cellular,11,may,1,-1,0,unknown
cust_021103,2019-01-09,33,services,single,secondary,no,-530,yes,yes,telephone,11,may,5,-1,0,unknown
cust_021105,2019-03-22,39,technician,married,secondary,no,27,yes,no,cellular,11,may,3,342,4,failure
cust_021113,2019-02-24,50,blue_collar,married,primary,no,1549,yes,no,cellular,11,may,2,299,6,other
cust_021115,2018-11-26,35,services,single,secondary,no,313,yes,no,cellular,11,may,2,301,3,failure
cust_021127,2018-07-20,53,unemployed,married,secondary,yes,-233,yes,no,cellular,11,may,3,-1,0,unknown
cust_021128,2019-01-12,53,blue_collar,married,secondary,no,248,yes,no,telephone,11,may,2,-1,0,unknown
cust_021134,2018-10-21,36,blue_collar,single,secondary,no,219,yes,yes,cellular,11,may,2,347,1,failure
cust_021141,2018-07-09,33,technician,single,secondary,no,3499,yes,no,cellular,11,may,3,356,1,other
cust_021145,2018-09-12,35,technician,married,secondary,no,6,yes,no,cellular,11,may,2,348,2,failure
cust_021146,2019-04-11,49,admin,married,secondary,no,1120,yes,no,telephone,11,may,2,-1,0,unknown
cust_021152,2018-11-22,32,technician,single,secondary,no,271,yes,yes,cellular,11,may,2,-1,0,unknown
cust_021168,2019-02-15,55,self_employed,married,primary,no,468,yes,no,cellular,11,may,2,-1,0,unknown
cust_021174,2019-01-06,35,blue_collar,married,primary,no,151,yes,no,cellular,11,may,2,298,6,failure
cust_021177,2018-10-26,40,housemaid,married,secondary,no,4136,yes,no,cellular,11,may,3,173,5,failure
cust_021181,2019-03-24,47,admin,single,secondary,no,3957,yes,no,telephone,11,may,3,334,3,other
cust_021183,2019-05-10,34,blue_collar,married,secondary,no,10,yes,yes,cellular,11,may,2,356,1,failure
cust_021188,2018-07-09,41,blue_collar,married,secondary,no,1236,yes,no,cellular,11,may,3,-1,0,unknown
cust_021192,2019-03-24,56,admin,divorced,secondary,no,279,yes,no,cellular,11,may,2,-1,0,unknown
cust_021193,2018-11-19,54,admin,married,secondary,no,956,yes,yes,telephone,11,may,2,362,1,other
cust_021197,2019-05-06,35,admin,single,secondary,no,847,yes,no,cellular,11,may,2,-1,0,unknown
cust_021203,2018-05-30,31,unemployed,single,secondary,no,-15,yes,no,cellular,12,may,2,370,3,other
cust_021213,2018-11-28,35,management,married,tertiary,no,739,yes,no,telephone,12,may,7,172,4,other
cust_021219,2018-05-14,43,admin,single,secondary,no,277,yes,no,cellular,12,may,2,363,1,failure
cust_021223,2018-10-18,54,blue_collar,married,primary,no,0,yes,no,cellular,12,may,4,341,2,failure
cust_021226,2018-09-20,39,blue_collar,divorced,secondary,no,0,yes,no,cellular,12,may,7,-1,0,unknown
cust_021228,2018-07-01,58,retired,married,secondary,no,502,yes,no,cellular,12,may,2,370,3,failure
cust_021232,2018-07-08,50,retired,married,secondary,no,8648,no,no,cellular,12,may,3,176,1,failure
cust_021241,2018-07-21,45,services,married,primary,no,627,yes,no,cellular,12,may,1,-1,0,unknown
cust_021242,2018-11-14,27,blue_collar,single,secondary,no,541,yes,no,cellular,12,may,1,-1,0,unknown
cust_021244,2018-09-18,43,technician,married,tertiary,no,591,yes,no,cellular,12,may,4,277,2,failure
cust_021253,2018-10-20,40,blue_collar,married,primary,no,780,yes,no,cellular,12,may,1,357,1,failure
cust_021254,2019-04-02,37,management,single,tertiary,no,1148,yes,no,cellular,12,may,1,-1,0,unknown
cust_021259,2018-06-17,41,blue_collar,married,primary,no,194,yes,no,cellular,12,may,1,-1,0,unknown
cust_021262,2018-09-28,32,services,married,secondary,no,24,yes,yes,cellular,12,may,1,-1,0,unknown
cust_021269,2018-08-17,32,admin,divorced,tertiary,no,146,yes,no,cellular,12,may,1,361,1,failure
cust_021272,2018-12-10,44,management,divorced,tertiary,no,2696,yes,yes,cellular,12,may,1,-1,0,unknown
cust_021275,2018-06-22,39,services,married,secondary,no,25,yes,yes,cellular,12,may,1,351,3,failure
cust_021281,2018-12-07,46,management,divorced,secondary,yes,2,no,no,cellular,12,may,1,-1,0,unknown
cust_021285,2019-03-14,38,admin,divorced,secondary,no,1533,yes,no,cellular,12,may,1,172,4,success
cust_021291,2018-10-22,32,blue_collar,married,secondary,no,-32,yes,no,cellular,12,may,1,-1,0,unknown
cust_021293,2019-01-11,30,management,single,tertiary,no,112,yes,yes,cellular,12,may,2,349,2,failure
cust_021296,2018-07-27,39,blue_collar,married,secondary,no,167,yes,yes,cellular,12,may,1,-1,0,unknown
cust_021298,2019-04-20,54,retired,divorced,tertiary,no,349,yes,no,cellular,12,may,2,175,1,failure
cust_021301,2019-05-03,43,admin,divorced,secondary,no,1076,yes,no,cellular,12,may,1,363,1,failure
cust_021323,2018-09-19,35,blue_collar,married,primary,no,159,yes,yes,cellular,12,may,1,-1,0,unknown
cust_021324,2019-04-18,29,entrepreneur,single,tertiary,no,135,yes,no,cellular,12,may,1,356,1,failure
cust_021328,2019-01-07,30,blue_collar,married,secondary,no,90,yes,no,cellular,12,may,1,-1,0,unknown
cust_021330,2018-12-18,29,management,married,tertiary,no,20,yes,no,cellular,12,may,1,-1,0,unknown
cust_021335,2018-12-20,24,blue_collar,married,secondary,no,1470,yes,no,cellular,12,may,1,-1,0,unknown
cust_021341,2018-05-31,30,blue_collar,single,primary,no,1803,yes,no,cellular,12,may,2,-1,0,unknown
cust_021352,2019-04-29,43,blue_collar,single,secondary,no,24,no,no,cellular,12,may,1,363,1,failure
